time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/approx_kl,train/loss,train/n_updates,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/std
151900,519,12694.4,-1528449.6901988997,10429,4,0.0,1941507.0,7585,0.0,0.2,0.0003,4070985.3,0.15180480480194092,-1.1205673349223843e-07,-2.8434175491333007,1.002779245376587
152000,520,12904.0,-1552332.1522414542,10452,4,0.0,628391.1875,7590,0.0,0.2,0.0003,1382214.9,-0.4289109706878662,-2.3674964744202498e-07,-2.843415927886963,1.0027782917022705
152100,521,12904.0,-1552332.1522414542,10476,4,0.0,4190347.0,7595,0.0,0.2,0.0003,8317416.5,-0.2062901258468628,-4.0388107223066074e-07,-2.8434141159057615,1.002777338027954
152200,522,12904.0,-1552332.1522414542,10509,4,0.0,116980.4921875,7600,0.0,0.2,0.0003,250500.759375,0.7789064794778824,-4.0960312119864284e-07,-2.8434122085571287,1.002776861190796
152300,523,12904.0,-1552332.1522414542,10534,4,0.0,49660.58984375,7605,0.0,0.2,0.0003,98487.2703125,-1.5553538799285889,-1.0890960499665426e-06,-2.8434160232543944,1.0027837753295898
152400,524,12904.0,-1552332.1522414542,10560,4,0.0,129036.9609375,7610,0.0,0.2,0.0003,264611.621875,0.5057903826236725,-5.568265908806324e-07,-2.8434305667877195,1.0027879476547241
152500,525,12904.0,-1552332.1522414542,10584,4,0.0,334868.65625,7615,0.0,0.2,0.0003,717888.6625,0.1377665400505066,-3.769397650899009e-07,-2.843435001373291,1.0027896165847778
152600,526,12904.0,-1552332.1522414542,10607,4,0.0,103805.109375,7620,0.0,0.2,0.0003,203149.365625,0.6055249571800232,-4.336834013862756e-06,-2.8434410095214844,1.0027954578399658
152700,527,12904.0,-1552332.1522414542,10630,4,0.0,92036.1796875,7625,0.0,0.2,0.0003,194720.64375,-1.1211929321289062,-3.4688710826458193e-06,-2.8434524536132812,1.0027990341186523
152800,528,12904.0,-1552332.1522414542,10653,4,0.0,394473.875,7630,0.0,0.2,0.0003,785200.725,-1.5374927520751953,2.3150444050656915e-07,-2.843455934524536,1.0027985572814941
152900,529,12904.0,-1552332.1522414542,10676,4,0.0,141560.125,7635,0.0,0.2,0.0003,295643.65,0.46723902225494385,-1.2286901544200647e-06,-2.8434547901153566,1.0027987957000732
153000,530,12904.0,-1552332.1522414542,10700,4,0.0,166406.59375,7640,0.0,0.2,0.0003,343286.41875,0.39456069469451904,-3.2207966141228896e-06,-2.8434621810913088,1.0028116703033447
153100,531,12904.0,-1552332.1522414542,10723,4,0.0,64388.92578125,7645,0.0,0.2,0.0003,140824.7765625,0.6586471498012543,-1.0145902870295488e-06,-2.8434946060180666,1.0028271675109863
153200,532,12904.0,-1552332.1522414542,10747,4,0.0,153409.40625,7650,0.0,0.2,0.0003,347123.325,0.25245434045791626,-2.5582313192273885e-07,-2.843520259857178,1.0028369426727295
153300,533,12904.0,-1552332.1522414542,10770,4,0.0,331651.40625,7655,0.0,0.2,0.0003,684573.3375,0.4881908893585205,-7.095336862050772e-07,-2.8435364246368406,1.002842664718628
153400,534,12904.0,-1552332.1522414542,10795,4,3.5762786e-09,46068.66015625,7660,0.0,0.2,0.0003,93319.678125,0.006796479225158691,-1.161718316691207e-05,-2.8435487747192383,1.0028541088104248
153500,535,12904.0,-1552332.1522414542,10820,4,1.7881394e-08,59149.08984375,7665,0.0,0.2,0.0003,114341.61875,-0.009742975234985352,-4.789113936531919e-06,-2.8435787677764894,1.0028705596923828
153600,536,12904.0,-1552332.1522414542,10844,4,4.7683715e-09,130898.859375,7670,0.0,0.2,0.0003,278857.43125,-4.087586402893066,-2.3539066674516106e-06,-2.8436092853546144,1.0028847455978394
153700,537,12904.0,-1552332.1522414542,10867,4,0.0,417809.625,7675,0.0,0.2,0.0003,899005.9875,-4.329024791717529,1.062154770181678e-06,-2.8436346530914305,1.0028951168060303
153800,538,12904.0,-1552332.1522414542,10891,4,0.0,216334.34375,7680,0.0,0.2,0.0003,483721.59375,-0.5121020078659058,-5.723953350411648e-06,-2.843652677536011,1.0029027462005615
153900,539,12904.0,-1552332.1522414542,10913,4,4.172325e-09,26438.779296875,7685,0.0,0.2,0.0003,52606.2328125,0.6495572328567505,-9.140580825217626e-06,-2.843645477294922,1.002869963645935
154000,540,12904.0,-1552332.1522414542,10937,4,1.1324882e-08,121709.6015625,7690,0.0,0.2,0.0003,245061.509375,-0.22902417182922363,-2.8264522734389173e-05,-2.8435593128204344,1.00282621383667
154100,541,12904.0,-1552332.1522414542,10963,4,4.172325e-09,194235.65625,7695,0.0,0.2,0.0003,398165.08125,0.4093571901321411,1.2725591604834107e-05,-2.8434844493865965,1.002799153327942
154200,542,12904.0,-1552332.1522414542,10987,4,1.1920929e-09,438064.8125,7700,0.0,0.2,0.0003,915722.9875,-0.0906141996383667,3.557443594814913e-06,-2.8434415817260743,1.0027836561203003
154300,543,12904.0,-1552332.1522414542,11012,4,0.0,409524.59375,7705,0.0,0.2,0.0003,881678.5625,-1.2486588954925537,-5.875825991097372e-07,-2.8434150218963623,1.0027726888656616
154400,544,12904.0,-1552332.1522414542,11036,4,0.0,427567.84375,7710,0.0,0.2,0.0003,897810.9,-0.69307541847229,9.768009178401372e-07,-2.843395805358887,1.00276517868042
154500,545,12904.0,-1552332.1522414542,11060,4,0.0,580017.5625,7715,0.0,0.2,0.0003,1218758.35,-2.40108060836792,-4.4488906585371525e-07,-2.843383312225342,1.0027601718902588
154600,546,12904.0,-1552332.1522414542,11083,4,5.9604643e-10,115161.0703125,7720,0.0,0.2,0.0003,227186.5875,-0.7286275625228882,-5.249977091636992e-06,-2.843372106552124,1.0027532577514648
154700,547,12904.0,-1552332.1522414542,11106,4,3.5762786e-09,196511.921875,7725,0.0,0.2,0.0003,395481.375,-0.3156106472015381,-1.2371659704513149e-05,-2.843353509902954,1.0027369260787964
154800,548,12904.0,-1552332.1522414542,11131,4,1.4305114e-08,169851.765625,7730,0.0,0.2,0.0003,346914.275,0.12380892038345337,9.047508287007844e-06,-2.8433200836181642,1.0027291774749756
154900,549,12904.0,-1552332.1522414542,11154,4,0.0,832725.125,7735,0.0,0.2,0.0003,1641511.55,0.24117714166641235,-4.37402730497638e-06,-2.843318462371826,1.0027315616607666
155000,550,12904.0,-1552332.1522414542,11179,4,0.0,367073.6875,7740,0.0,0.2,0.0003,756008.0875,-0.4663933515548706,-4.4040680606372005e-06,-2.8433205604553224,1.0027315616607666
155100,551,12904.0,-1552332.1522414542,11202,4,1.1920929e-09,338025.90625,7745,0.0,0.2,0.0003,676604.5375,-0.2598186731338501,-9.339928576146405e-06,-2.84332013130188,1.0027306079864502
155200,552,12904.0,-1552332.1522414542,11225,4,5.9604643e-10,236939.640625,7750,0.0,0.2,0.0003,486303.35,0.38825535774230957,3.0503272434145854e-06,-2.8433190822601317,1.0027310848236084
155300,553,12904.0,-1552332.1522414542,11248,4,5.9604643e-10,494473.71875,7755,0.0,0.2,0.0003,1041179.05,-0.07326924800872803,-3.4499168471313625e-06,-2.843320369720459,1.0027315616607666
155400,554,12904.0,-1552332.1522414542,11272,4,0.0,390776.46875,7760,0.0,0.2,0.0003,777070.675,0.41823095083236694,-3.0479431107011124e-06,-2.8433242321014403,1.0027375221252441
155500,555,12904.0,-1552332.1522414542,11294,4,0.0,242156.84375,7765,0.0,0.2,0.0003,495362.3,-0.280703067779541,-5.04970560655238e-07,-2.8433382511138916,1.0027440786361694
155600,556,12904.0,-1552332.1522414542,11318,4,0.0,832835.4375,7770,0.0,0.2,0.0003,1756900.2,-0.46642637252807617,-1.0001659234148974e-06,-2.843349313735962,1.002747893333435
155700,557,12904.0,-1552332.1522414542,11341,4,0.0,192670.359375,7775,0.0,0.2,0.0003,389479.13125,-12.441167831420898,-1.8632412221109008e-06,-2.8433454036712646,1.0027270317077637
155800,558,12904.0,-1552332.1522414542,11365,4,5.9604643e-10,726280.5625,7780,0.0,0.2,0.0003,1441654.95,-1.2931437492370605,3.063678803982839e-07,-2.8432820796966554,1.0026932954788208
155900,559,12904.0,-1552332.1522414542,11389,4,5.9604643e-10,1445451.625,7785,0.0,0.2,0.0003,2948016.0,-3.6874866485595703,-5.854368282598443e-07,-2.843226909637451,1.0026732683181763
156000,560,12904.0,-1552332.1522414542,11411,4,0.0,95268.09375,7790,0.0,0.2,0.0003,214405.096875,-6.879276275634766,-1.9088982908144205e-06,-2.8431937217712404,1.0026607513427734
156100,561,12904.0,-1552332.1522414542,11436,4,0.0,92797.4609375,7795,0.0,0.2,0.0003,211835.325,-0.7533025741577148,-3.987669953886553e-06,-2.8431711196899414,1.0026495456695557
156200,562,12904.0,-1552332.1522414542,11461,4,0.0,167212.515625,7800,0.0,0.2,0.0003,384263.50625,-0.4928067922592163,-7.809400401015409e-07,-2.843148422241211,1.002638578414917
156300,563,12904.0,-1552332.1522414542,11485,4,0.0,334966.75,7805,0.0,0.2,0.0003,752147.075,-0.2798961400985718,-9.390115650376174e-07,-2.8431278705596923,1.0026296377182007
156400,564,12904.0,-1552332.1522414542,11506,4,0.0,499580.25,7810,0.0,0.2,0.0003,1093754.8875,-0.9993671178817749,-1.3689994935006667e-06,-2.8431121826171877,1.0026236772537231
156500,565,12904.0,-1552332.1522414542,11530,4,0.0,1734099.0,7815,0.0,0.2,0.0003,3701683.3,0.042792677879333496,-8.392333743501012e-08,-2.8431021213531493,1.0026196241378784
156600,566,12904.0,-1552332.1522414542,11555,4,0.0,178676.046875,7820,0.0,0.2,0.0003,432415.85625,-0.6483426094055176,-4.956722122528845e-07,-2.843095302581787,1.002617359161377
156700,567,12904.0,-1552332.1522414542,11578,4,0.0,1089048.625,7825,0.0,0.2,0.0003,2375027.3,-0.22081363201141357,-3.2567976688824273e-07,-2.843091535568237,1.0026161670684814
156800,568,12904.0,-1552332.1522414542,11602,4,0.0,1907278.125,7830,0.0,0.2,0.0003,4054267.05,-0.22135162353515625,3.206729878968417e-07,-2.8430900096893312,1.0026154518127441
156900,569,12904.0,-1552332.1522414542,11626,4,0.0,945728.375,7835,0.0,0.2,0.0003,2061081.7,-0.638401985168457,-5.567073664280997e-08,-2.8430882930755614,1.0026144981384277
157000,570,12904.0,-1552332.1522414542,11649,4,0.0,3897387.0,7840,0.0,0.2,0.0003,8155957.8,-0.35678422451019287,-1.2552738297699763e-07,-2.843086528778076,1.0026137828826904
157100,571,12904.0,-1552332.1522414542,11672,4,0.0,1051601.0,7845,0.0,0.2,0.0003,2247277.2,-0.5502476692199707,-1.041650755340129e-06,-2.843086004257202,1.0026137828826904
157200,572,12904.0,-1552332.1522414542,11695,4,0.0,1125057.125,7850,0.0,0.2,0.0003,2449003.45,-0.8545814752578735,-9.126662964931143e-07,-2.843085241317749,1.002612829208374
157300,573,12904.0,-1552332.1522414542,11720,4,0.0,3087268.5,7855,0.0,0.2,0.0003,6523245.6,-1.074953317642212,2.210140188196874e-07,-2.843082857131958,1.0026116371154785
157400,574,12904.0,-1552332.1522414542,11742,4,0.0,1007446.5625,7860,0.0,0.2,0.0003,2194376.525,-2.184220314025879,3.7193299107229905e-08,-2.8430803775787354,1.002610206604004
157500,575,12904.0,-1552332.1522414542,11766,4,0.0,2221254.75,7865,0.0,0.2,0.0003,4729843.3,0.1542072892189026,-4.3809414194129206e-07,-2.8430774211883545,1.0026085376739502
157600,576,12904.0,-1552332.1522414542,11789,4,0.0,777393.0625,7870,0.0,0.2,0.0003,1717683.975,-0.7487136125564575,-5.164146571701167e-07,-2.8430740356445314,1.002606749534607
157700,577,12904.0,-1552332.1522414542,11812,4,0.0,1679276.375,7875,0.0,0.2,0.0003,3578475.2,0.13962209224700928,-7.696151754998936e-07,-2.843070316314697,1.0026051998138428
157800,578,12904.0,-1552332.1522414542,11837,4,0.0,1247548.375,7880,0.0,0.2,0.0003,2713492.4,-0.04823660850524902,-4.6610831816451537e-07,-2.8430675983428957,1.0026040077209473
157900,579,12904.0,-1552332.1522414542,11862,4,0.0,1010755.6875,7885,0.0,0.2,0.0003,2217433.875,-0.7775640487670898,-1.6450881901164392e-08,-2.843065309524536,1.0026026964187622
158000,580,12904.0,-1552332.1522414542,11887,4,0.0,194146.78125,7890,0.0,0.2,0.0003,455028.5,-1.4489810466766357,-3.2949446513441674e-07,-2.8430632591247558,1.0026023387908936
158100,581,12904.0,-1552332.1522414542,11913,4,1.847744e-08,138765.09375,7895,0.0,0.2,0.0003,277099.2875,0.2557637095451355,-3.3649444561856257e-05,-2.8430874824523924,1.0026438236236572
158200,582,12904.0,-1552332.1522414542,11935,4,1.7881394e-08,289103.71875,7900,0.0,0.2,0.0003,615946.075,0.29374265670776367,9.369134673775647e-06,-2.843182611465454,1.002686858177185
158300,583,12904.0,-1552332.1522414542,11959,4,1.1920929e-09,140204.40625,7905,0.0,0.2,0.0003,270891.0875,-0.1826329231262207,1.8572807356065369e-06,-2.843254232406616,1.0027129650115967
158400,584,12904.0,-1552332.1522414542,11982,4,1.1920929e-09,153425.28125,7910,0.0,0.2,0.0003,310397.80625,0.23501288890838623,-8.400440217926074e-06,-2.84330735206604,1.002748966217041
158500,585,12904.0,-1552332.1522414542,12006,4,0.0,121176.0703125,7915,0.0,0.2,0.0003,245563.53125,0.10113424062728882,-1.3394355734774877e-06,-2.8433785915374754,1.0027726888656616
158600,586,12904.0,-1552332.1522414542,12029,4,0.0,122792.34375,7920,0.0,0.2,0.0003,267785.634375,0.5573841035366058,-5.304336593336956e-06,-2.843409872055054,1.002781867980957
158700,587,12904.0,-1552332.1522414542,12054,4,0.0,106032.7890625,7925,0.0,0.2,0.0003,210250.303125,0.3395959138870239,-4.405259975115428e-06,-2.8434218883514406,1.0027815103530884
158800,588,12904.0,-1552332.1522414542,12078,4,0.0,202148.421875,7930,0.0,0.2,0.0003,412523.825,0.28942781686782837,5.193352817656205e-06,-2.84341721534729,1.0027796030044556
158900,589,12904.0,-1552332.1522414542,12103,4,0.0,84090.7265625,7935,0.0,0.2,0.0003,171602.71875,-3.6647777557373047,-2.416610677258291e-06,-2.8434160232543944,1.0027813911437988
159000,590,12904.0,-1552332.1522414542,12126,4,0.0,80928.5625,7940,0.0,0.2,0.0003,157618.3625,0.0464247465133667,7.756948690484932e-07,-2.8434214115142824,1.0027841329574585
159100,591,12904.0,-1552332.1522414542,12151,4,0.0,150052.796875,7945,0.0,0.2,0.0003,308768.5125,0.12823736667633057,-1.2600421960939912e-06,-2.8434274196624756,1.0027880668640137
159200,592,12904.0,-1552332.1522414542,12176,4,0.0,108974.0234375,7950,0.0,0.2,0.0003,235494.440625,-1.0551555156707764,-1.4076233028958995e-06,-2.843434715270996,1.002789855003357
159300,593,12904.0,-1552332.1522414542,12198,4,5.9604646e-09,116891.5703125,7955,0.0,0.2,0.0003,234593.684375,0.19673126935958862,-1.28905773909338e-05,-2.8434580326080323,1.002835988998413
159400,594,12904.0,-1552332.1522414542,12223,4,5.3644182e-09,49522.50390625,7960,0.0,0.2,0.0003,113062.765625,-6.598079204559326,1.418805132544776e-05,-2.8435757637023924,1.0028871297836304
159500,595,12904.0,-1552332.1522414542,12248,4,0.0,78602.5,7965,0.0,0.2,0.0003,184070.096875,-3.1563658714294434,-3.72433670747796e-06,-2.8436577796936033,1.0029200315475464
159600,596,12904.0,-1552332.1522414542,12273,4,0.0,71300.6484375,7970,0.0,0.2,0.0003,175612.01875,-4.309024810791016,2.219200179709446e-06,-2.8437171936035157,1.002943515777588
159700,597,12904.0,-1552332.1522414542,12297,4,0.0,35457.55078125,7975,0.0,0.2,0.0003,73780.2421875,-11.07977294921875,-7.724523461583032e-06,-2.843763065338135,1.0029784440994263
159800,598,12904.0,-1552332.1522414542,12321,4,1.37090685e-08,1435436.0,7980,0.0,0.2,0.0003,2816339.8,0.6750155985355377,1.1708974681567953e-05,-2.8438510417938234,1.0030217170715332
159900,599,12904.0,-1552332.1522414542,12346,4,7.152557e-09,716518.875,7985,0.0,0.2,0.0003,1466795.425,0.30081140995025635,6.544590078760847e-08,-2.8439216136932375,1.0030478239059448
160000,600,12904.0,-1552332.1522414542,12371,4,0.0,403357.75,7990,0.0,0.2,0.0003,869570.25,-1.2080857753753662,-2.5432109367784507e-06,-2.8439643383026123,1.003063440322876
160100,601,12904.0,-1552332.1522414542,12394,4,0.0,60632.203125,7995,0.0,0.2,0.0003,122416.7453125,0.7046648263931274,-2.3231506656173906e-06,-2.8439908981323243,1.003075361251831
160200,602,12904.0,-1552332.1522414542,12418,4,0.0,76966.6484375,8000,0.0,0.2,0.0003,160917.653125,-1.9834353923797607,-1.3618468964082808e-06,-2.8440112590789797,1.0030796527862549
160300,603,12904.0,-1552332.1522414542,12442,4,1.1920929e-09,73646.4140625,8005,0.0,0.2,0.0003,146619.521875,-0.04746127128601074,-5.215167968408707e-06,-2.844007873535156,1.0030708312988281
160400,604,12904.0,-1552332.1522414542,12465,4,5.9604643e-10,160980.875,8010,0.0,0.2,0.0003,338636.69375,0.20032250881195068,-2.913892330980161e-06,-2.8439899921417235,1.003063440322876
160500,605,12904.0,-1552332.1522414542,12488,4,0.0,559300.3125,8015,0.0,0.2,0.0003,1199505.45,0.30185049772262573,4.0892362591193885e-06,-2.8439775943756103,1.0030584335327148
160600,606,12904.0,-1552332.1522414542,12511,4,0.0,432747.4375,8020,0.0,0.2,0.0003,913901.425,0.5444461405277252,-7.669925750519723e-07,-2.84396915435791,1.0030559301376343
160700,607,12904.0,-1552332.1522414542,12535,4,1.013279e-08,67605.1796875,8025,0.0,0.2,0.0003,133695.878125,-10.699220657348633,-2.0841837315010993e-05,-2.8439666748046877,1.0030564069747925
160800,608,12904.0,-1552332.1522414542,12558,4,2.1457673e-08,1462965.625,8030,0.0,0.2,0.0003,3031844.35,0.31686580181121826,-2.2494792403904283e-06,-2.843968057632446,1.0030570030212402
160900,609,12904.0,-1552332.1522414542,12585,4,5.9604643e-10,206884.65625,8035,0.0,0.2,0.0003,449226.275,-0.3432704210281372,6.7498683023359264e-06,-2.8439682960510253,1.0030560493469238
161000,610,12904.0,-1552332.1522414542,12609,4,0.0,234399.28125,8040,0.0,0.2,0.0003,513600.00625,0.477409303188324,-2.6280879808382453e-06,-2.8439639091491697,1.003051996231079
161100,611,12904.0,-1552332.1522414542,12634,4,0.0,140283.390625,8045,0.0,0.2,0.0003,311480.2375,-1.0088577270507812,-2.036333063415441e-06,-2.843956232070923,1.003049612045288
161200,612,12904.0,-1552332.1522414542,12659,4,0.0,224959.453125,8050,0.0,0.2,0.0003,525035.775,0.3110681176185608,-8.382797261674569e-07,-2.843953323364258,1.0030485391616821
161300,613,12904.0,-1552332.1522414542,12682,4,0.0,351431.09375,8055,0.0,0.2,0.0003,785820.725,-0.6891241073608398,-8.153915587172378e-08,-2.8439513206481934,1.003048300743103
161400,614,12904.0,-1552332.1522414542,12705,4,0.0,239877.078125,8060,0.0,0.2,0.0003,522754.15,-0.3168412446975708,4.1556358922889556e-07,-2.84395055770874,1.0030461549758911
161500,615,12904.0,-1552332.1522414542,12727,4,0.0,1466273.125,8065,0.0,0.2,0.0003,3187722.85,-0.3433886766433716,-2.9540061632360446e-07,-2.8439447402954103,1.003043293952942
161600,616,12904.0,-1552332.1522414542,12751,4,0.0,167362.515625,8070,0.0,0.2,0.0003,381512.23125,-6.179877281188965,-2.7227401631080286e-07,-2.8439404487609865,1.003042221069336
161700,617,12904.0,-1552332.1522414542,12773,4,0.0,324971.28125,8075,0.0,0.2,0.0003,709155.1375,-0.024377822875976562,-2.3508071933520114e-07,-2.843940019607544,1.0030436515808105
161800,618,12904.0,-1552332.1522414542,12799,4,0.0,1007453.9375,8080,0.0,0.2,0.0003,2178145.75,-0.007511138916015625,1.351833311957762e-07,-2.843943548202515,1.0030449628829956
161900,619,12904.0,-1552332.1522414542,12822,4,0.0,573636.375,8085,0.0,0.2,0.0003,1266375.5,0.08395224809646606,-4.2891501124131536e-07,-2.8439454078674316,1.0030453205108643
162000,620,12904.0,-1552332.1522414542,12846,4,0.0,1144712.125,8090,0.0,0.2,0.0003,2513016.85,0.08308172225952148,-1.4750957433307121e-06,-2.8439458847045898,1.0030454397201538
162100,621,12904.0,-1552332.1522414542,12872,4,0.0,202255.34375,8095,0.0,0.2,0.0003,395912.46875,0.09810787439346313,-1.7393827483669354e-06,-2.843949556350708,1.0030511617660522
162200,622,12904.0,-1552332.1522414542,12894,4,0.0,1160466.75,8100,0.0,0.2,0.0003,2401617.95,-0.4379309415817261,1.8414259031374058e-06,-2.843962860107422,1.003057599067688
162300,623,12904.0,-1552332.1522414542,12920,4,0.0,1225034.375,8105,0.0,0.2,0.0003,2566201.0,-0.053635358810424805,-3.8158894000162036e-07,-2.8439740180969237,1.0030620098114014
162400,624,12904.0,-1552332.1522414542,12943,4,0.0,485323.8125,8110,0.0,0.2,0.0003,1039948.025,-0.15464413166046143,-9.391903859068407e-07,-2.8439815521240233,1.0030653476715088
162500,625,12904.0,-1552332.1522414542,12967,4,0.0,186852.421875,8115,0.0,0.2,0.0003,378068.41875,-0.0078012943267822266,-9.432077557924855e-06,-2.8439927101135254,1.003080129623413
162600,626,12904.0,-1552332.1522414542,12991,4,4.172325e-09,720088.9375,8120,0.0,0.2,0.0003,1545949.575,-0.2531256675720215,3.3893585204225475e-06,-2.8440318584442137,1.0030990839004517
162700,627,12904.0,-1552332.1522414542,13014,4,0.0,368524.375,8125,0.0,0.2,0.0003,709031.3,-1.825868844985962,-3.043651562606442e-06,-2.844063568115234,1.003111720085144
162800,628,12904.0,-1552332.1522414542,13037,4,0.0,209634.0625,8130,0.0,0.2,0.0003,427894.09375,-0.8908683061599731,7.226467205967424e-07,-2.844086837768555,1.003122329711914
162900,629,12904.0,-1552332.1522414542,13060,4,0.0,559206.875,8135,0.0,0.2,0.0003,1116427.45,-0.1869039535522461,5.145072975665243e-07,-2.844106149673462,1.0031296014785767
163000,630,12904.0,-1552332.1522414542,13083,4,0.0,466745.84375,8140,0.0,0.2,0.0003,947751.3875,0.7220230996608734,-9.100437349474077e-07,-2.844117546081543,1.00313401222229
163100,631,12904.0,-1552332.1522414542,13106,4,0.0,595846.375,8145,0.0,0.2,0.0003,1263544.425,-17.19260025024414,4.8160554300125115e-08,-2.844125843048096,1.0031377077102661
163200,632,12904.0,-1552332.1522414542,13128,4,0.0,294122.375,8150,0.0,0.2,0.0003,607094.4375,0.43897098302841187,-2.9463768399295986e-06,-2.8441351890563964,1.0031455755233765
163300,633,12904.0,-1552332.1522414542,13151,4,0.0,288241.46875,8155,0.0,0.2,0.0003,637806.2,-0.10010254383087158,-5.334019512304167e-07,-2.844152736663818,1.0031530857086182
163400,634,12904.0,-1552332.1522414542,13176,4,0.0,430392.03125,8160,0.0,0.2,0.0003,974660.0125,-0.5907517671585083,-9.489059287659529e-07,-2.8441640377044677,1.0031569004058838
163500,635,12904.0,-1552332.1522414542,13199,4,0.0,674778.0,8165,0.0,0.2,0.0003,1354980.325,-0.283982515335083,-4.018783535642001e-06,-2.844166612625122,1.003152847290039
163600,636,12904.0,-1552332.1522414542,13222,4,0.0,190109.59375,8170,0.0,0.2,0.0003,414957.325,-3.5355758666992188,1.9397735776749415e-06,-2.844155263900757,1.0031479597091675
163700,637,12904.0,-1552332.1522414542,13247,4,0.0,437687.90625,8175,0.0,0.2,0.0003,967695.1875,-1.7087738513946533,-1.6865730003701174e-06,-2.8441484928131104,1.0031464099884033
163800,638,12904.0,-1552332.1522414542,13269,4,0.0,449322.0,8180,0.0,0.2,0.0003,1015824.4875,-1.5469834804534912,1.0285377520347084e-06,-2.8441466808319094,1.0031461715698242
163900,639,12904.0,-1552332.1522414542,13293,4,0.0,147711.375,8185,0.0,0.2,0.0003,361382.76875,-4.4393768310546875,-1.1417865664498094e-06,-2.844146728515625,1.0031466484069824
164000,640,12904.0,-1552332.1522414542,13317,4,0.0,46792.8203125,8190,0.0,0.2,0.0003,120655.0796875,0.7278140485286713,-1.92177291786777e-06,-2.8441465854644776,1.003144383430481
164100,641,12904.0,-1552332.1522414542,13341,4,0.0,128409.71875,8195,0.0,0.2,0.0003,295466.48125,-0.007614493370056152,6.358623348745596e-07,-2.8441397190093993,1.0031405687332153
164200,642,12904.0,-1552332.1522414542,13367,4,0.0,175471.234375,8200,0.0,0.2,0.0003,399153.59375,-0.07917499542236328,-1.1460781168537437e-06,-2.844132661819458,1.0031373500823975
164300,643,12904.0,-1552332.1522414542,13389,4,0.0,465932.96875,8205,0.0,0.2,0.0003,1025977.6,-0.2806887626647949,-4.529951525000797e-09,-2.8441261768341066,1.0031332969665527
164400,644,12904.0,-1552332.1522414542,13409,4,0.0,213459.703125,8210,0.0,0.2,0.0003,491581.8375,-1.2772855758666992,-9.913444573683706e-07,-2.844117832183838,1.0031299591064453
164500,645,12904.0,-1552332.1522414542,13428,4,0.0,430699.84375,8215,0.0,0.2,0.0003,961887.6,0.23276281356811523,-1.831293133136569e-06,-2.844111919403076,1.0031269788742065
164600,646,12904.0,-1552332.1522414542,13448,4,0.0,56775.94921875,8220,0.0,0.2,0.0003,151852.078125,0.3668009042739868,-1.4162063308731376e-06,-2.8441053867340087,1.0031229257583618
164700,647,12904.0,-1552332.1522414542,13468,4,0.0,85893.78125,8225,0.0,0.2,0.0003,208095.50625,-1.8061354160308838,-4.3225288948178786e-07,-2.8440976619720457,1.0031200647354126
164800,648,12904.0,-1552332.1522414542,13486,4,0.0,65624.2734375,8230,0.0,0.2,0.0003,172912.04375,-6.875858306884766,-1.0190010129917936e-06,-2.844092512130737,1.0031168460845947
164900,649,12904.0,-1552332.1522414542,13505,4,0.0,440171.125,8235,0.0,0.2,0.0003,834331.7875,0.577791690826416,4.553794985540094e-08,-2.844085931777954,1.0031144618988037
165000,650,12904.0,-1552332.1522414542,13525,4,0.0,579754.0625,8240,0.0,0.2,0.0003,1174514.75,0.11740529537200928,-2.211809193397585e-06,-2.844082260131836,1.00311279296875
165100,651,12904.0,-1552332.1522414542,13544,4,0.0,370286.75,8245,0.0,0.2,0.0003,741432.95,0.3146403431892395,-2.5025606423589863e-06,-2.844081401824951,1.0031156539916992
165200,652,12904.0,-1552332.1522414542,13564,4,0.0,66805.421875,8250,0.0,0.2,0.0003,147888.15625,0.5048786103725433,-2.516508143202145e-07,-2.8440906524658205,1.0031218528747559
165300,653,12904.0,-1552332.1522414542,13584,4,0.0,60578.5703125,8255,0.0,0.2,0.0003,125753.328125,-4.624843120574951,-2.39765646661283e-06,-2.8441057205200195,1.0031352043151855
165400,654,12904.0,-1552332.1522414542,13603,4,2.9802323e-09,155556.921875,8260,0.0,0.2,0.0003,300722.21875,-3.406130790710449,-4.672050496168367e-06,-2.844139289855957,1.0031514167785645
165500,655,12904.0,-1552332.1522414542,13623,4,5.9604643e-10,124698.4609375,8265,0.0,0.2,0.0003,259766.1875,-10.082670211791992,-1.0835409018739028e-05,-2.844167947769165,1.003166675567627
165600,656,12904.0,-1552332.1522414542,13644,4,0.0,96620.6015625,8270,0.0,0.2,0.0003,215082.965625,-5.00983190536499,4.004120886946794e-06,-2.844196081161499,1.0031758546829224
165700,657,12904.0,-1552332.1522414542,13663,4,0.0,365827.625,8275,0.0,0.2,0.0003,792043.8625,-0.5331035852432251,7.395744361815559e-07,-2.844206714630127,1.003176212310791
165800,658,12904.0,-1552332.1522414542,13683,4,0.0,677301.75,8280,0.0,0.2,0.0003,1493594.725,-0.22904813289642334,-1.5759467913767366e-06,-2.8442045211791993,1.0031741857528687
165900,659,12904.0,-1552332.1522414542,13704,4,0.0,257600.875,8285,0.0,0.2,0.0003,579182.3625,-0.06628918647766113,8.964538409372835e-08,-2.844200372695923,1.0031723976135254
