time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/entropy_loss,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/clip_fraction,train/n_updates,train/std,train/explained_variance,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
9573,65000,650,6,0.0,-2.8402328968048094,695552.525,0.0003,331761.75,0.2,0.0,3245,1.00117826461792,0.25308799743652344,-3.571033447258287e-06,15000.0,-1786091.1004987499
9586,65100,651,6,0.0,-2.8402255058288572,769059.825,0.0003,362697.375,0.2,0.0,3250,1.0011743307113647,0.04189079999923706,1.2450218273230008e-06,15000.0,-1786091.1004987499
9599,65200,652,6,0.0,-2.8402154445648193,770692.85,0.0003,382476.75,0.2,0.0,3255,1.0011650323867798,-1.3442072868347168,-3.422975501088388e-06,15000.0,-1786091.1004987499
9613,65300,653,6,2.9802323e-09,-2.840191698074341,1343465.275,0.0003,646409.0625,0.2,0.0,3260,1.001153826713562,-0.1011732816696167,-1.0652542430733547e-05,15000.0,-1786091.1004987499
9626,65400,654,6,1.5974045e-07,-2.8401219844818115,448629.0625,0.0003,224472.078125,0.2,0.0,3265,1.0010641813278198,-0.09375894069671631,-9.376645076555334e-05,15000.0,-1786091.1004987499
9639,65500,655,6,1.6212464e-07,-2.8399230003356934,748681.5375,0.0003,369275.75,0.2,0.0,3270,1.000973105430603,-0.06918537616729736,-6.817912918632985e-05,15000.0,-1786091.1004987499
9651,65600,656,6,4.708767e-08,-2.8397655487060547,837023.9375,0.0003,399271.84375,0.2,0.0,3275,1.000912070274353,-0.28264451026916504,2.748036367137274e-05,15000.0,-1786091.1004987499
9664,65700,657,6,7.152557e-09,-2.8396636486053466,825337.375,0.0003,371807.375,0.2,0.0,3280,1.0008749961853027,-1.744762659072876,5.042552871259431e-07,15000.0,-1786091.1004987499
9678,65800,658,6,2.3841857e-09,-2.839602994918823,937564.325,0.0003,412432.03125,0.2,0.0,3285,1.0008530616760254,-10.456564903259277,-1.3259649257690854e-06,15000.0,-1786091.1004987499
9691,65900,659,6,0.0,-2.8395664215087892,1147593.025,0.0003,587783.5,0.2,0.0,3290,1.0008388757705688,0.15013164281845093,-1.2967586484613491e-05,15000.0,-1786091.1004987499
9704,66000,660,6,0.0,-2.8395431518554686,568291.4375,0.0003,267741.8125,0.2,0.0,3295,1.000830888748169,-1.738755702972412,-7.859468546200787e-07,15000.0,-1786091.1004987499
9720,66100,661,6,0.0,-2.839531421661377,748416.8625,0.0003,342485.6875,0.2,0.0,3300,1.0008275508880615,-3.618096351623535,-1.532316201746653e-06,15000.0,-1786091.1004987499
9733,66200,662,6,0.0,-2.839527797698975,331272.00625,0.0003,160065.640625,0.2,0.0,3305,1.000828742980957,-0.6095268726348877,-6.606578706325195e-07,15000.0,-1786091.1004987499
9745,66300,663,6,0.0,-2.8395320415496825,718575.5125,0.0003,318146.375,0.2,0.0,3310,1.0008301734924316,-3.013875961303711,-8.463859582974465e-07,15000.0,-1786091.1004987499
9759,66400,664,6,0.0,-2.8395331859588624,866849.4625,0.0003,446076.625,0.2,0.0,3315,1.0008305311203003,-0.2601355314254761,-2.2218228004078355e-06,15000.0,-1786091.1004987499
9772,66500,665,6,0.0,-2.8395348072052,344546.5,0.0003,162847.6875,0.2,0.0,3320,1.0008318424224854,-0.5962324142456055,-3.688335450391378e-07,15000.0,-1786091.1004987499
9786,66600,666,6,0.0,-2.8395376205444336,799857.5375,0.0003,402065.15625,0.2,0.0,3325,1.0008337497711182,-0.09090328216552734,-1.4476776328820051e-06,15000.0,-1786091.1004987499
9800,66700,667,6,0.0,-2.8395426273345947,1133796.025,0.0003,554456.125,0.2,0.0,3330,1.0008374452590942,0.3066670298576355,-1.378059395484854e-07,15000.0,-1786091.1004987499
9813,66800,668,6,0.0,-2.839548683166504,905749.95,0.0003,424122.5625,0.2,0.0,3335,1.0008376836776733,0.20605993270874023,5.646944099879647e-07,15000.0,-1786091.1004987499
9827,66900,669,6,0.0,-2.839548444747925,240322.44375,0.0003,124136.921875,0.2,0.0,3340,1.0008389949798584,0.04372859001159668,-3.894805896464959e-06,15000.0,-1786091.1004987499
9841,67000,670,6,0.0,-2.8395530223846435,1035165.2,0.0003,505402.1875,0.2,0.0,3345,1.000841736793518,0.07464361190795898,-6.078004773435452e-06,15000.0,-1786091.1004987499
9856,67100,671,6,0.0,-2.8395599365234374,501662.35625,0.0003,244289.859375,0.2,0.0,3350,1.0008480548858643,0.16161566972732544,-2.4136304691779743e-06,15000.0,-1786091.1004987499
9868,67200,672,6,0.0,-2.8395740509033205,1127236.375,0.0003,575612.375,0.2,0.0,3355,1.0008536577224731,-1.2835125923156738,3.7078858277084237e-06,15000.0,-1786091.1004987499
9882,67300,673,6,0.0,-2.8395814418792726,314797.28125,0.0003,151502.8125,0.2,0.0,3360,1.0008549690246582,0.5201090574264526,3.3974647521972657e-07,15000.0,-1786091.1004987499
9895,67400,674,6,0.0,-2.8395783424377443,591864.7875,0.0003,296206.46875,0.2,0.0,3365,1.0008479356765747,0.13657915592193604,-2.373456955595543e-06,15000.0,-1786091.1004987499
9910,67500,675,6,0.0,-2.8395580768585207,293508.41875,0.0003,142951.1875,0.2,0.0,3370,1.0008341073989868,0.08140993118286133,-1.7306804863892467e-06,15000.0,-1786091.1004987499
9925,67600,676,6,0.0,-2.8395307064056396,510831.3625,0.0003,236470.6875,0.2,0.0,3375,1.0008234977722168,0.10586196184158325,-2.05683705232218e-06,15000.0,-1786091.1004987499
9939,67700,677,6,0.0,-2.839515495300293,537597.8625,0.0003,250768.796875,0.2,0.0,3380,1.0008193254470825,-0.22905826568603516,-4.407882820522957e-06,15000.0,-1786091.1004987499
9951,67800,678,6,0.0,-2.839509391784668,1326134.325,0.0003,595118.8125,0.2,0.0,3385,1.000816822052002,-1.4777185916900635,-5.100011904346502e-06,15000.0,-1786091.1004987499
9964,67900,679,6,0.0,-2.8395044803619385,1339013.975,0.0003,596161.1875,0.2,0.0,3390,1.0008150339126587,0.11415046453475952,1.8494129477630849e-06,15000.0,-1786091.1004987499
9978,68000,680,6,0.0,-2.8395013332366945,702569.5,0.0003,296115.3125,0.2,0.0,3395,1.0008130073547363,0.4278099536895752,6.265640354996549e-07,15000.0,-1786091.1004987499
9991,68100,681,6,0.0,-2.839497470855713,1382074.175,0.0003,612814.375,0.2,0.0,3400,1.0008115768432617,-0.4918466806411743,-7.321834372575608e-07,15000.0,-1786091.1004987499
10005,68200,682,6,0.0,-2.839495372772217,2275299.575,0.0003,1012340.3125,0.2,0.0,3405,1.0008108615875244,0.08823448419570923,7.486343534424122e-07,15000.0,-1786091.1004987499
10021,68300,683,6,0.0,-2.8394940376281737,519392.13125,0.0003,220421.0,0.2,0.0,3410,1.000810980796814,0.007352232933044434,-6.310939895115553e-07,15000.0,-1786091.1004987499
10037,68400,684,6,0.0,-2.8394928932189942,457037.95625,0.0003,211104.578125,0.2,0.0,3415,1.0008069276809692,0.42155134677886963,-1.3645887321445117e-06,15000.0,-1786091.1004987499
10053,68500,685,6,0.0,-2.8394815921783447,2169330.675,0.0003,990242.75,0.2,0.0,3420,1.000801682472229,-0.007647156715393066,7.073879288554963e-07,15000.0,-1786091.1004987499
10071,68600,686,6,0.0,-2.839474153518677,1738644.875,0.0003,812069.75,0.2,0.0,3425,1.0007996559143066,-0.2765388488769531,5.052089726120812e-07,15000.0,-1786091.1004987499
10088,68700,687,6,0.0,-2.8394713401794434,183692.353125,0.0003,79750.453125,0.2,0.0,3430,1.0007983446121216,0.47520744800567627,-1.5561580357648097e-06,15000.0,-1786091.1004987499
10105,68800,688,6,0.0,-2.8394684314727785,932153.0125,0.0003,422248.3125,0.2,0.0,3435,1.0007972717285156,-0.1156153678894043,-7.91323192963489e-06,15000.0,-1786091.1004987499
10121,68900,689,6,0.0,-2.8394720554351807,505047.125,0.0003,257409.234375,0.2,0.0,3440,1.0008047819137573,-0.0143202543258667,-2.425909046976926e-07,15000.0,-1786091.1004987499
10138,69000,690,6,0.0,-2.839486837387085,353524.53125,0.0003,175439.65625,0.2,0.0,3445,1.0008087158203125,-1.9978649616241455,-5.941629436989615e-06,15000.0,-1786091.1004987499
10153,69100,691,6,1.7881393e-09,-2.8394907474517823,917842.3375,0.0003,454302.5625,0.2,0.0,3450,1.0008094310760498,-0.024449586868286133,1.2646913603475695e-06,15000.0,-1786091.1004987499
10167,69200,692,6,0.0,-2.8394922733306887,994077.8125,0.0003,466999.125,0.2,0.0,3455,1.0008103847503662,-0.6938649415969849,4.2576788843007305e-06,15000.0,-1786091.1004987499
10181,69300,693,6,0.0,-2.8394937992095945,203227.375,0.0003,103298.78125,0.2,0.0,3460,1.0008106231689453,-0.0903850793838501,-2.3567676876723453e-07,15000.0,-1786091.1004987499
10194,69400,694,6,0.0,-2.8394935131073,349199.725,0.0003,172059.984375,0.2,0.0,3465,1.0008094310760498,-1.037964105606079,-2.3529529375565515e-06,15000.0,-1786091.1004987499
10208,69500,695,6,1.1920929e-09,-2.839489459991455,2402109.4,0.0003,1206463.0,0.2,0.0,3470,1.000806450843811,-0.35405516624450684,4.828572318160695e-06,15000.0,-1786091.1004987499
10221,69600,696,6,0.0,-2.839483880996704,2137053.475,0.0003,1027360.0625,0.2,0.0,3475,1.0008045434951782,-0.19534385204315186,1.043319693394551e-06,15000.0,-1786091.1004987499
10235,69700,697,6,0.0,-2.839480972290039,2375124.55,0.0003,1115072.125,0.2,0.0,3480,1.000803828239441,-0.2833216190338135,1.0840893132524343e-06,15000.0,-1786091.1004987499
10248,69800,698,6,1.1920929e-09,-2.8394726753234862,506947.45,0.0003,251733.703125,0.2,0.0,3485,1.0007853507995605,-2.5137171745300293,-7.74061684749583e-06,15000.0,-1786091.1004987499
10261,69900,699,6,1.37090685e-08,-2.8394201755523683,1592719.35,0.0003,751205.8125,0.2,0.0,3490,1.0007587671279907,-1.8865230083465576,-2.9001236143244567e-06,15000.0,-1786091.1004987499
10277,70000,700,6,2.3841857e-09,-2.839377021789551,551080.5625,0.0003,269998.8125,0.2,0.0,3495,1.0007442235946655,0.051638901233673096,-1.3833046015321315e-06,15000.0,-1786091.1004987499
10290,70100,701,6,7.152557e-09,-2.83935227394104,136000.6375,0.0003,64216.5390625,0.2,0.0,3500,1.0007305145263672,-0.05802595615386963,-1.1527538077515942e-05,15000.0,-1786091.1004987499
10303,70200,702,6,3.5762786e-09,-2.839305353164673,247221.565625,0.0003,125031.203125,0.2,0.0,3505,1.0006942749023438,0.1873553991317749,-1.0386586427557632e-05,15000.0,-1786091.1004987499
10318,70300,703,6,3.0636787e-07,-2.8392520904541017,163534.084375,0.0003,81497.2421875,0.2,0.0,3510,1.0006940364837646,0.3308386206626892,-7.610058767024697e-05,15000.0,-1786091.1004987499
10331,70400,704,6,3.2782555e-07,-2.8392730712890626,205086.315625,0.0003,99201.0234375,0.2,0.0,3515,1.0007086992263794,0.22832030057907104,-3.88221738685246e-05,15000.0,-1786091.1004987499
10347,70500,705,6,1.7523766e-07,-2.8392987728118895,1558554.875,0.0003,787634.625,0.2,0.0,3520,1.0007187128067017,-0.07400119304656982,8.536577311701876e-06,15000.0,-1786091.1004987499
10360,70600,706,6,4.9471854e-08,-2.8393149375915527,667979.275,0.0003,322436.15625,0.2,0.0,3525,1.0007240772247314,0.43186813592910767,3.189981046300971e-05,15000.0,-1786091.1004987499
10376,70700,707,6,8.940697e-09,-2.8393227100372314,985274.075,0.0003,491041.625,0.2,0.0,3530,1.0007261037826538,0.596727043390274,-2.207756040206732e-07,15000.0,-1786091.1004987499
10391,70800,708,6,0.0,-2.839323949813843,186115.23125,0.0003,88083.1875,0.2,0.0,3535,1.0007233619689941,0.13969963788986206,8.277654724153648e-06,15000.0,-1786091.1004987499
10404,70900,709,6,0.0,-2.8393157482147218,1951840.575,0.0003,901720.8125,0.2,0.0,3540,1.0007193088531494,-0.18372046947479248,-1.7497539488431357e-06,15000.0,-1786091.1004987499
10418,71000,710,6,0.0,-2.839308023452759,280060.025,0.0003,130493.078125,0.2,0.0,3545,1.0007144212722778,0.10571879148483276,-6.134510066146959e-07,15000.0,-1786091.1004987499
10431,71100,711,6,0.0,-2.83929705619812,2411769.2,0.0003,1078914.0,0.2,0.0,3550,1.0007091760635376,-0.03573143482208252,2.7012824972416637e-07,15000.0,-1786091.1004987499
10445,71200,712,6,0.0,-2.8392882347106934,2406124.0,0.0003,1086063.5,0.2,0.0,3555,1.0007058382034302,0.06405854225158691,-1.3290643543939495e-06,15000.0,-1786091.1004987499
10458,71300,713,6,0.0,-2.8392828941345214,168854.534375,0.0003,94146.140625,0.2,0.0,3560,1.0007045269012451,0.06613963842391968,-1.089572894130697e-07,15000.0,-1786091.1004987499
10471,71400,714,6,0.0,-2.8392815589904785,509094.95,0.0003,249793.15625,0.2,0.0,3565,1.0007045269012451,-0.5019708871841431,-4.416942600116158e-06,15000.0,-1786091.1004987499
10485,71500,715,6,0.0,-2.8392824649810793,415327.3125,0.0003,196109.0,0.2,0.0,3570,1.0007057189941406,-1.476588487625122,-4.647731853424375e-06,15000.0,-1786091.1004987499
10498,71600,716,6,0.0,-2.8392853260040285,1385738.975,0.0003,699039.5,0.2,0.0,3575,1.0007072687149048,-0.44580578804016113,2.7759075246436283e-06,15000.0,-1786091.1004987499
10512,71700,717,6,0.0,-2.839286184310913,478950.825,0.0003,237323.203125,0.2,0.0,3580,1.0007047653198242,-0.42023468017578125,-1.710772543361827e-06,15000.0,-1786091.1004987499
10527,71800,718,6,0.0,-2.8392767906188965,487655.53125,0.0003,245764.78125,0.2,0.0,3585,1.0006977319717407,-2.7155144214630127,-5.482316104377105e-06,15000.0,-1786091.1004987499
10541,71900,719,6,0.0,-2.8392632007598877,1671975.425,0.0003,819726.875,0.2,0.0,3590,1.0006918907165527,0.27720946073532104,-3.8759707379654175e-06,15000.0,-1786091.1004987499
10556,72000,720,6,0.0,-2.8392520427703856,959351.6875,0.0003,466765.6875,0.2,0.0,3595,1.0006860494613647,-1.6675713062286377,5.034208229837134e-07,15000.0,-1786091.1004987499
10570,72100,721,6,0.0,-2.8392414093017577,782130.8125,0.0003,396154.625,0.2,0.0,3600,1.0006827116012573,-1.3499960899353027,-3.387928083853353e-07,15000.0,-1786091.1004987499
10584,72200,722,6,0.0,-2.8392325401306153,607019.125,0.0003,301928.0625,0.2,0.0,3605,1.0006718635559082,-0.11609959602355957,-2.879381179354823e-06,15000.0,-1786091.1004987499
10599,72300,723,6,5.9604643e-10,-2.839205837249756,480964.36875,0.0003,239361.1875,0.2,0.0,3610,1.0006604194641113,-2.194218397140503,-3.1853915167801006e-06,15000.0,-1786091.1004987499
10612,72400,724,6,1.1920929e-09,-2.839188814163208,403491.3625,0.0003,200498.84375,0.2,0.0,3615,1.0006544589996338,-0.6401991844177246,-2.581000389767496e-06,15000.0,-1786091.1004987499
10626,72500,725,6,0.0,-2.8391799449920656,420419.44375,0.0003,197785.859375,0.2,0.0,3620,1.0006531476974487,-1.3191819190979004,8.075237218463372e-07,15000.0,-1786091.1004987499
10640,72600,726,6,0.0,-2.8391799449920656,565734.58125,0.0003,244647.921875,0.2,0.0,3625,1.000653624534607,-1.2895312309265137,2.253293956755442e-06,15000.0,-1786091.1004987499
10653,72700,727,6,0.0,-2.839179277420044,1298391.85,0.0003,667694.1875,0.2,0.0,3630,1.0006520748138428,-0.25407469272613525,-5.477666931597013e-07,15000.0,-1786091.1004987499
10666,72800,728,6,0.0,-2.839175510406494,1002999.1375,0.0003,489427.84375,0.2,0.0,3635,1.000650405883789,-0.04039943218231201,-1.2533664603964212e-06,15000.0,-1786091.1004987499
10680,72900,729,6,0.0,-2.83917293548584,3853539.55,0.0003,1839406.125,0.2,0.0,3640,1.0006496906280518,0.1645023226737976,3.3891200672542255e-07,15000.0,-1786091.1004987499
10692,73000,730,6,0.0,-2.8391714096069336,1681528.675,0.0003,796069.625,0.2,0.0,3645,1.0006482601165771,-0.06308412551879883,-2.1243096028911169e-07,15000.0,-1786091.1004987499
10706,73100,731,6,0.0,-2.8391672134399415,663004.8375,0.0003,298419.75,0.2,0.0,3650,1.0006450414657593,-1.2709474563598633,-2.3596286936822254e-06,15000.0,-1786091.1004987499
10719,73200,732,6,0.0,-2.8391610622406005,762788.925,0.0003,350510.90625,0.2,0.0,3655,1.0006428956985474,-0.022515058517456055,-4.033088760024839e-06,15000.0,-1786091.1004987499
10733,73300,733,6,0.0,-2.83915753364563,727854.0625,0.0003,336207.53125,0.2,0.0,3660,1.000640630722046,0.2522813081741333,2.4795532427290823e-06,15000.0,-1786091.1004987499
10746,73400,734,6,1.4305114e-08,-2.839157772064209,523482.59375,0.0003,262551.125,0.2,0.0,3665,1.0006495714187622,0.23244261741638184,-1.9838094156554575e-05,15000.0,-1786091.1004987499
10759,73500,735,6,1.9073486e-08,-2.839182710647583,735404.575,0.0003,371261.46875,0.2,0.0,3670,1.0006616115570068,-1.3867008686065674,6.638288559734917e-06,15000.0,-1786091.1004987499
10773,73600,736,6,1.7881393e-09,-2.8392025947570803,1386157.7,0.0003,689812.875,0.2,0.0,3675,1.0006684064865112,0.08887726068496704,1.9736290077787544e-06,15000.0,-1786091.1004987499
10786,73700,737,6,0.0,-2.8392126083374025,1390867.7,0.0003,665265.5625,0.2,0.0,3680,1.000671148300171,-0.6884521245956421,-5.580544520711328e-06,15000.0,-1786091.1004987499
10800,73800,738,6,0.0,-2.8392165184020994,510190.95,0.0003,260730.0625,0.2,0.0,3685,1.000672698020935,-1.3243412971496582,-4.2319296866821787e-07,15000.0,-1786091.1004987499
10813,73900,739,6,0.0,-2.839218759536743,334611.8625,0.0003,162479.90625,0.2,0.0,3690,1.0006725788116455,-0.15689992904663086,-4.53567503626573e-06,15000.0,-1786091.1004987499
10828,74000,740,6,0.0,-2.839217185974121,777790.4375,0.0003,366291.6875,0.2,0.0,3695,1.0006710290908813,0.03619182109832764,-3.562808073098722e-06,15000.0,-1786091.1004987499
10841,74100,741,6,0.0,-2.8392139434814454,1030961.6125,0.0003,465338.53125,0.2,0.0,3700,1.0006695985794067,-0.08244478702545166,-5.465984331465279e-06,15000.0,-1786091.1004987499
10854,74200,742,6,0.0,-2.8392109870910645,1049366.375,0.0003,455834.46875,0.2,0.0,3705,1.000667929649353,0.27960604429244995,-2.8278827528538386e-06,15000.0,-1786091.1004987499
10867,74300,743,6,0.0,-2.8392074584960936,1564757.55,0.0003,696988.25,0.2,0.0,3710,1.0006661415100098,-1.184216022491455,-7.891654973946061e-07,15000.0,-1786091.1004987499
10881,74400,744,6,0.0,-2.8392043113708496,1845129.9,0.0003,821823.5,0.2,0.0,3715,1.0006649494171143,-7.893141746520996,8.945465083343151e-07,15000.0,-1786091.1004987499
10894,74500,745,6,0.0,-2.8392027378082276,1698307.825,0.0003,756406.875,0.2,0.0,3720,1.000664472579956,-1.3264129161834717,-2.975463900156683e-07,15000.0,-1786091.1004987499
10908,74600,746,6,0.0,-2.8392026901245115,1670070.0,0.0003,755042.5,0.2,0.0,3725,1.0006649494171143,-1.6144318580627441,-6.794929241493719e-08,15000.0,-1786091.1004987499
10920,74700,747,6,0.0,-2.839203119277954,1894573.075,0.0003,855229.625,0.2,0.0,3730,1.0006650686264038,-2.5729050636291504,-2.377033254674643e-07,15000.0,-1786091.1004987499
10935,74800,748,6,0.0,-2.839202642440796,916513.6625,0.0003,419713.53125,0.2,0.0,3735,1.000664234161377,-0.920071005821228,-1.288473605143281e-06,15000.0,-1786091.1004987499
10948,74900,749,6,3.5762786e-09,-2.8392133712768555,634100.025,0.0003,318894.375,0.2,0.0,3740,1.0006847381591797,0.3557770252227783,-1.3232230890025675e-05,15000.0,-1786091.1004987499
10962,75000,750,6,4.7683715e-09,-2.8392614364624023,571485.2875,0.0003,263566.21875,0.2,0.0,3745,1.000706434249878,-1.1634960174560547,7.3667764915796855e-06,15000.0,-1853527.871401
10977,75100,751,6,1.1920929e-09,-2.8392981052398683,19154450.0,0.0003,9416460.0,0.2,0.0,3750,1.0007200241088867,0.0628049373626709,-7.068037826485351e-06,15000.0,-1853527.871401
10990,75200,752,6,0.0,-2.839307165145874,178291.353125,0.0003,88434.78125,0.2,0.0,3755,1.0006985664367676,-0.125463604927063,-2.8103590523187448e-06,15000.0,-1853527.871401
11004,75300,753,6,1.1920929e-09,-2.8392396450042723,647315.3875,0.0003,325072.59375,0.2,0.0,3760,1.0006637573242188,-0.3200610876083374,-3.517389316698427e-06,15000.0,-1853527.871401
11017,75400,754,6,5.9604643e-10,-2.8391827583312987,1310713.425,0.0003,630523.1875,0.2,0.0,3765,1.0006434917449951,0.3747404217720032,-4.7053693776888394e-06,15000.0,-1853527.871401
11030,75500,755,6,0.0,-2.8391498565673827,3589825.6,0.0003,1714588.125,0.2,0.0,3770,1.0006318092346191,0.0711316466331482,2.7565956372654908e-06,15000.0,-1853527.871401
11043,75600,756,6,0.0,-2.839130687713623,2930763.45,0.0003,1379594.25,0.2,0.0,3775,1.000624418258667,0.28664934635162354,1.4638901078001254e-06,15000.0,-1853527.871401
11056,75700,757,6,0.0,-2.8391185760498048,1045183.875,0.0003,476992.71875,0.2,0.0,3780,1.0006204843521118,0.07129359245300293,4.3749809996995737e-08,15000.0,-1853527.871401
11069,75800,758,6,0.0,-2.8391128540039063,2482972.7,0.0003,1149944.125,0.2,0.0,3785,1.0006191730499268,0.37166959047317505,-4.55141078248289e-07,15000.0,-1853527.871401
11082,75900,759,6,0.0,-2.8391088962554933,353632.21875,0.0003,182921.734375,0.2,0.0,3790,1.0006146430969238,0.5967122912406921,-2.044439276671639e-06,15000.0,-1853527.871401
11096,76000,760,6,1.4305114e-08,-2.8391067504882814,283433.3,0.0003,140330.1875,0.2,0.0,3795,1.000624656677246,-0.2067939043045044,-1.6956687111857603e-05,15000.0,-1853527.871401
11112,76100,761,6,1.3113022e-08,-2.8391342163085938,223809.41875,0.0003,105731.25,0.2,0.0,3800,1.0006377696990967,-0.515532374382019,7.839918144014746e-06,15000.0,-1853527.871401
11125,76200,762,6,2.9802323e-09,-2.8391560077667237,306344.43125,0.0003,135277.71875,0.2,0.0,3805,1.0006468296051025,0.6445862054824829,1.4028549259137436e-06,15000.0,-1853527.871401
11139,76300,763,6,0.0,-2.839172029495239,1466924.625,0.0003,744849.8125,0.2,0.0,3810,1.0006523132324219,-0.435433030128479,6.715655399602838e-06,15000.0,-1853527.871401
11152,76400,764,6,0.0,-2.839180040359497,1197412.65,0.0003,580932.8125,0.2,0.0,3815,1.000655174255371,-0.5114675760269165,-3.257632249997755e-06,15000.0,-1853527.871401
11166,76500,765,6,0.0,-2.839185333251953,2199777.6,0.0003,1049477.875,0.2,0.0,3820,1.000657320022583,-0.743483304977417,-1.9183158883606666e-06,15000.0,-1853527.871401
11179,76600,766,6,0.0,-2.8391892433166506,644705.6375,0.0003,330790.53125,0.2,0.0,3825,1.000659465789795,0.2375393509864807,-1.4653206186210355e-06,15000.0,-1853527.871401
11192,76700,767,6,0.0,-2.8391936779022218,1014863.225,0.0003,488561.84375,0.2,0.0,3830,1.0006613731384277,-0.4992421865463257,-1.8026828399797522e-06,15000.0,-1853527.871401
11205,76800,768,6,0.0,-2.839196491241455,1314958.975,0.0003,622494.125,0.2,0.0,3835,1.000662088394165,0.24550211429595947,-2.408027643951982e-07,15000.0,-1853527.871401
11219,76900,769,6,0.0,-2.8391979217529295,879412.55,0.0003,413746.40625,0.2,0.0,3840,1.000663161277771,0.2743343710899353,-5.464553861855847e-07,15000.0,-1853527.871401
11232,77000,770,6,0.0,-2.839200830459595,666783.525,0.0003,305081.6875,0.2,0.0,3845,1.0006650686264038,-0.04469311237335205,-1.1363029610578224e-06,15000.0,-1853527.871401
11246,77100,771,6,0.0,-2.839205503463745,828175.1,0.0003,368690.53125,0.2,0.0,3850,1.0006684064865112,-4.594303131103516,-1.2335777320515716e-06,15000.0,-1853527.871401
11259,77200,772,6,0.0,-2.8392132759094237,749555.025,0.0003,325480.375,0.2,0.0,3855,1.0006723403930664,-1.9343748092651367,-4.142522783467939e-07,15000.0,-1853527.871401
11273,77300,773,6,0.0,-2.8392192363739013,877496.175,0.0003,389183.875,0.2,0.0,3860,1.0006732940673828,-1.8541967868804932,4.036426542342042e-07,15000.0,-1853527.871401
11287,77400,774,6,0.0,-2.839221382141113,747120.8375,0.0003,386143.46875,0.2,0.0,3865,1.0006765127182007,0.6942627429962158,-8.778572180290212e-07,15000.0,-1853527.871401
11300,77500,775,6,0.0,-2.8392284393310545,430622.78125,0.0003,202540.21875,0.2,0.0,3870,1.000678300857544,-0.3847849369049072,4.303455270360246e-07,15000.0,-1853527.871401
11314,77600,776,6,0.0,-2.839228630065918,311096.225,0.0003,136191.859375,0.2,0.0,3875,1.0006763935089111,0.559755265712738,-3.8707257559167375e-07,15000.0,-1853527.871401
11328,77700,777,6,0.0,-2.8392241954803468,1029044.7375,0.0003,517460.59375,0.2,0.0,3880,1.000674843788147,0.16385048627853394,-1.359701181158357e-06,15000.0,-1853527.871401
11342,77800,778,6,0.0,-2.8392223358154296,1160092.025,0.0003,560668.1875,0.2,0.0,3885,1.0006743669509888,-4.075191020965576,1.0216235821758346e-06,15000.0,-1853527.871401
11355,77900,779,6,0.0,-2.8392214298248293,520960.3875,0.0003,235259.078125,0.2,0.0,3890,1.0006743669509888,0.18096643686294556,-8.702278098127181e-08,15000.0,-1853527.871401
11369,78000,780,6,0.0,-2.83921799659729,554587.0875,0.0003,264445.90625,0.2,0.0,3895,1.0006675720214844,0.2361438274383545,-2.2323131062762514e-06,15000.0,-1853527.871401
11381,78100,781,6,0.0,-2.83919939994812,1198048.35,0.0003,539288.375,0.2,0.0,3900,1.000657320022583,-0.8009241819381714,-1.8777847003548232e-06,15000.0,-1853527.871401
11394,78200,782,6,0.0,-2.8391814708709715,1865888.475,0.0003,859676.0,0.2,0.0,3905,1.00065016746521,-4.860420227050781,-9.651184072367868e-07,15000.0,-1853527.871401
11407,78300,783,6,0.0,-2.8391697883605955,1622026.7,0.0003,755524.625,0.2,0.0,3910,1.0006461143493652,-0.39131367206573486,1.4030933073172492e-07,15000.0,-1853527.871401
11420,78400,784,6,0.0,-2.839166593551636,1105263.175,0.0003,557861.5,0.2,0.0,3915,1.0006496906280518,0.14175760746002197,-1.2348890596314277e-06,15000.0,-1853527.871401
11434,78500,785,6,0.0,-2.8391772747039794,1983949.1,0.0003,981788.0625,0.2,0.0,3920,1.0006557703018188,0.14773184061050415,-3.0157565873878413e-06,15000.0,-1853527.871401
11448,78600,786,6,0.0,-2.839188289642334,704269.1125,0.0003,340102.96875,0.2,0.0,3925,1.0006600618362427,-5.090183734893799,-1.430511474609375e-07,15000.0,-1853527.871401
11461,78700,787,6,0.0,-2.8391951084136964,1179682.25,0.0003,545881.9375,0.2,0.0,3930,1.000662088394165,-0.004662036895751953,-7.543563810941123e-07,15000.0,-1853527.871401
11473,78800,788,6,0.0,-2.839198350906372,2921248.6,0.0003,1365069.5,0.2,0.0,3935,1.0006632804870605,-0.2830648422241211,1.525879156361043e-08,15000.0,-1853527.871401
11487,78900,789,6,1.3113022e-08,-2.8392077445983888,321503.925,0.0003,161660.859375,0.2,0.0,3940,1.0006755590438843,-0.8744778633117676,-2.9604196828580954e-05,15000.0,-1853527.871401
11501,79000,790,6,1.5497207e-08,-2.839233064651489,590503.675,0.0003,285015.6875,0.2,0.0,3945,1.0006846189498901,0.09222513437271118,-1.9417762734530443e-05,15000.0,-1853527.871401
11516,79100,791,6,2.3841857e-09,-2.8392462730407715,3811718.5,0.0003,1813675.0,0.2,0.0,3950,1.0006886720657349,-0.16213834285736084,2.1207332702388727e-06,15000.0,-1853527.871401
